OBJECTID,Borough,Type,Latitude,Longitude,X,Y,Location_T,Remarks,City,SSID,SourceID,Activated,BoroCode,Borough Name,Neighborhood Tabulation Area Code (NTACODE),Neighborhood Tabulation Area (NTA),Council Distrcit,Postcode,BoroCD,Census Tract,BCTCB2010,BIN,BBL,DOITT_ID,"Location (Lat, Long)"
12894,1,Free,40.79950465,-73.9390355,1001129.055,230563.9654,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-006026,6/15/2016,1,Manhattan,MN34,East Harlem North,8,10035,111,182,182,1081471,1017670030,3748,"(40.7995046504, -73.9390354997)"
9845,4,Limited Free,40.720231,-73.877806,1018121.761,201699.7282,Outdoor,3 free 10 min sessions,Queens,GuestWiFi,0,9/9/9999,4,Queens,QN21,Middle Village,30,11379,405,663,663,0,4029600002,985,"(40.7202309996, -73.8778059999)"
10921,1,Free,40.808224,-73.940778,1000644.467,233740.3997,Outdoor,,New York,Harlem Wi-Fi,,9/9/9999,1,Manhattan,MN03,Central Harlem North-Polo Grounds,9,10035,111,206,206,0,0,754,"(40.8082240001, -73.9407779996)"
11621,1,Limited Free,40.729564,-74.005462,982736.1638,205076.4514,Indoor,3 free 10 min sessions,New York,GuestWiFi,0,9/9/9999,1,Manhattan,MN23,West Village,3,10014,102,67,67,1088894,1005820050,1176,"(40.729564, -74.0054619998)"
10975,1,Limited Free,40.785958,-73.985075,988383.0803,225622.931,Outdoor,3 free 10 min sessions,New York,GuestWiFi,0,9/9/9999,1,Manhattan,MN12,Upper West Side,6,10024,107,167,167,1089425,1011870003,8,"(40.7859579996, -73.9850750005)"
9961,4,Free,40.76375032,-73.80983348,1036929.065,217588.7558,Library,,Flushing,QBPL_WIRELESS,,9/9/9999,4,Queens,QN51,Murray Hill,20,11354,407,1171,1171,4119345,4052750120,377,"(40.7637503163, -73.8098334843)"
10687,1,Free,40.78561298,-73.97843851,990220.909,225497.6127,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000986,7/20/2017,1,Manhattan,MN12,Upper West Side,6,10024,107,167,167,1032695,1012290050,3445,"(40.7856129837, -73.9784385142)"
12620,1,Free,40.835135,-73.943873,999781.3938,243544.4864,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-002079,7/20/2017,1,Manhattan,MN36,Washington Heights South,7,10032,112,245,245,1062747,1021170010,3620,"(40.8351350001, -73.9438729996)"
11627,1,Limited Free,40.729856,-73.997476,984949.5435,205182.799,Outdoor,3 free 10 min sessions,New York,GuestWiFi,0,9/9/9999,1,Manhattan,MN23,West Village,1,10012,102,65,65,0,0,1182,"(40.7298559999, -73.9974759995)"
12820,4,Free,40.70421585,-73.79774312,1040328.359,195906.0397,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-000802,2/3/2017,4,Queens,QN61,Jamaica,27,11433,412,446,446,4215621,4101020000,3324,"(40.7042158498, -73.7977431196)"
9873,3,Free,40.6940105,-73.9867065,987936.3637,192123.4665,Outdoor,,Brooklyn,Downtown Brooklyn WiFi,,9/9/9999,3,Brooklyn,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,33,11201,302,11,11,3000265,3001420001,1017,"(40.6940105, -73.9867065005)"
12235,1,Free,40.73642647,-73.98474973,988476.297,207576.9852,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000257,2/1/2016,1,Manhattan,MN21,Gramercy,2,10003,106,64,64,1019602,1009000000,3118,"(40.7364264703, -73.9847497301)"
11454,1,Free,40.78633453,-73.97205515,991988.5367,225760.996,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-010874,9/9/9999,1,Manhattan,MN12,Upper West Side,6,10024,107,169,169,1031388,1011990060,3950,"(40.7863345297, -73.9720551496)"
10817,2,Free,40.820948,-73.890549,1014543.597,238389.5925,Subway Station,SN 425,Bronx,TransitWirelessWiFi,,9/9/9999,2,Bronx,BX27,Hunts Point,17,10459,202,119,119,0,0,1640,"(40.8209480003, -73.8905490002)"
11158,2,Free,40.81439418,-73.91518065,1007728.42,235994.241,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-020513,5/31/2018,2,Bronx,BX39,Mott Haven-Port Morris,8,10455,201,43,43,2000118,2022750000,4601,"(40.8143941797, -73.9151806494)"
11513,3,Free,40.689334,-73.981975,989248.7866,190419.9148,Outdoor,,Brooklyn,Downtown Brooklyn WiFi,,9/9/9999,3,Brooklyn,BK68,Fort Greene,33,11201,302,37,37,3000447,3001570016,1035,"(40.6893339998, -73.9819749997)"
10875,4,Limited Free,40.7437,-73.81732,1034870.422,210279.378,Outdoor TWC Aerial,3 free 10 min sessions,Queens,GuestWiFi,0,9/9/9999,4,Queens,QN62,Queensboro Hill,20,11355,407,837,837,0,0,1341,"(40.7437000001, -73.8173199995)"
11349,1,Free,40.751776,-73.976848,990664.62,213169.7883,Subway Station,SN 402,New York,TransitWirelessWiFi,,9/9/9999,1,Manhattan,MN19,Turtle Bay-East Midtown,4,10017,105,92,92,0,0,1549,"(40.7517759996, -73.9768479998)"
12153,1,Free,40.72340371,-74.00808439,982009.1406,202832.1229,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-012560,11/15/2017,1,Manhattan,MN24,SoHo-TriBeCa-Civic Center-Little Italy,1,10013,101,39,39,1002933,1002250010,4168,"(40.72340371, -74.0080843898)"
12745,1,Free,40.758022,-73.985832,988175.0958,215444.8789,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003308,5/16/2018,1,Manhattan,MN17,Midtown-Midtown South,3,10036,105,119,119,1024714,1010160040,3672,"(40.7580220003, -73.9858319996)"
12526,1,Free,40.759756,-73.968048,993101.7356,216077.9285,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000357,3/15/2016,1,Manhattan,MN19,Turtle Bay-East Midtown,4,10022,106,112,112,1036879,1013110030,3177,"(40.7597559996, -73.9680480002)"
11208,1,Free,40.732206,-73.98482253,988456.3886,206039.3317,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-013720,6/14/2017,1,Manhattan,MN22,East Village,2,10003,103,40,40,1006511,1004550010,4333,"(40.7322059999, -73.9848225295)"
11922,3,Free,40.683591,-73.967093,993376.7258,188328.7727,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-018067,5/1/2017,3,Brooklyn,BK69,Clinton Hill,35,11238,302,199,199,3056600,3019760020,4470,"(40.6835909998, -73.9670929999)"
9821,1,Free,40.75581174,-73.96459519,994058.8564,214641.2739,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-012359,1/23/2019,1,Manhattan,MN19,Turtle Bay-East Midtown,4,10022,106,8603,8603,1040162,1013657500,4918,"(40.7558117399, -73.9645951896)"
12717,1,Free,40.75233526,-73.97973824,989863.787,213373.3466,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000726,5/4/2017,1,Manhattan,MN20,Murray Hill-Kips Bay,4,10017,105,82,82,1085972,1012760060,3294,"(40.7523352603, -73.9797382406)"
10249,3,Free,40.68064989,-73.97437496,991357.3946,187256.5665,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-021194,1/8/2018,3,Brooklyn,BK64,Prospect Heights,35,11217,308,161,161,3028037,3011430010,4654,"(40.6806498897, -73.9743749598)"
11735,1,Free,40.72311759,-74.00813878,981994.055,202727.882,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-010991,11/15/2017,1,Manhattan,MN24,SoHo-TriBeCa-Civic Center-Little Italy,1,10013,101,39,39,1002857,1002227500,3971,"(40.72311759, -74.0081387795)"
10973,4,Limited Free,40.679472,-73.770693,1047851.94,186909.6344,Outdoor TWC Aerial,3 free 10 min sessions,Queens,GuestWiFi,0,9/9/9999,4,Queens,QN08,St. Albans,27,11434,412,33401,33401,0,0,6,"(40.6794719997, -73.7706930003)"
10060,1,Free,40.72998291,-74.00533101,982772.4767,205229.0729,Library,,New York,NYPL,,9/9/9999,1,Manhattan,MN23,West Village,3,10014,102,67,67,1009760,1005820018,483,"(40.7299829146, -74.0053310145)"
10081,2,Free,40.86903939,-73.90119379,1011577.594,255907.586,Library,,Bronx,NYPL,,9/9/9999,2,Bronx,BX28,Van Cortlandt Village,14,10468,208,26701,26701,2015263,2032480070,505,"(40.8690393929, -73.9011937916)"
12406,3,Free,40.690545,-73.985065,988391.7765,190860.9563,Subway Station,SN 336,Brooklyn,TransitWirelessWiFi,,9/9/9999,3,Brooklyn,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,33,11201,302,37,37,0,0,1737,"(40.6905449996, -73.9850649999)"
11642,5,Limited Free,40.517148,-74.189823,931471.4021,127744.7718,Outdoor,3 free 10 min sessions,Staten Island,GuestWiFi,0,9/9/9999,5,Staten Island,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,51,10309,503,198,198,0,5065960001,1198,"(40.5171480001, -74.1898230002)"
11675,2,Limited Free,40.841708,-73.909631,1009254.324,245947.1971,Outdoor,3 free 10 min sessions,Bronx,GuestWiFi,,9/9/9999,2,Bronx,BX14,East Concourse-Concourse Village,16,10457,204,225,225,0,0,1232,"(40.8417079998, -73.9096310003)"
9949,3,Free,40.69748225,-73.91221062,1008593.228,193400.2458,Library,,Brooklyn,BPLUNWIRED,,9/9/9999,3,Brooklyn,BK77,Bushwick North,37,11237,304,435,435,3076852,3033620032,364,"(40.6974822489, -73.9122106175)"
10015,1,Free,40.77420291,-73.98445465,988555.6298,221340.1824,Library,,New York,NYPL,,9/9/9999,1,Manhattan,MN14,Lincoln Square,6,10023,107,149,149,1077844,1011377501,432,"(40.7742029054, -73.9844546501)"
10187,4,Free,40.7535215,-73.91450114,1007938.159,213816.4432,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-020914,11/7/2017,4,Queens,QN31,Hunters Point-Sunnyside-West Maspeth,26,11101,401,171,171,4000822,4001200010,4635,"(40.7535214998, -73.9145011394)"
12300,4,Free,40.72152582,-73.84488371,1027246.863,202185.9156,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-001129,7/10/2017,4,Queens,QN17,Forest Hills,29,11375,406,711,711,4312083,4032397500,3483,"(40.72152582, -73.8448837098)"
10225,4,Limited Free,40.584614,-73.810694,1036831.732,152323.8877,Outdoor,3 free 10 min sessions,Queens,GuestWiFi,0,9/9/9999,4,Queens,QN12,Hammels-Arverne-Edgemere,32,11693,414,94203,94203,4303674,4161500100,1100,"(40.5846140002, -73.8106940004)"
10681,1,Free,40.784564,-73.979224,990003.4793,225115.3795,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000976,11/15/2017,1,Manhattan,MN12,Upper West Side,6,10024,107,167,167,1032653,1012280010,3439,"(40.7845639999, -73.9792239996)"
11486,1,Free,40.74356421,-73.99616801,985311.843,210177.1453,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-013992,6/5/2017,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3,10011,104,91,91,1014126,1007720040,4381,"(40.74356421, -73.9961680101)"
11527,3,Free,40.688825,-73.982302,989158.1388,190234.4529,Outdoor,,Brooklyn,Downtown Brooklyn WiFi,,9/9/9999,3,Brooklyn,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,33,11201,302,37,37,3000464,3001610027,1051,"(40.6888250003, -73.9823019994)"
12481,1,Free,40.82382134,-73.95258142,997373.8422,239421.0809,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-001685,7/13/2017,1,Manhattan,MN04,Hamilton Heights,7,10031,109,225,225,1062321,1020880040,3566,"(40.82382134, -73.9525814198)"
10205,3,Free,40.695317,-73.9811552,989475.6687,192599.7454,Outdoor,,Brooklyn,DowntownBrooklynWiFi_Fon,,9/9/9999,3,Brooklyn,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,35,11201,302,15,15,3340606,3020500001,645,"(40.6953170001, -73.9811552003)"
12184,1,Free,40.75118754,-73.97106076,992268.1352,212955.8701,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-012679,4/18/2018,1,Manhattan,MN19,Turtle Bay-East Midtown,4,10017,106,90,90,1076275,1013370000,4199,"(40.7511875396, -73.97106076)"
11337,1,Free,40.77344,-73.982209,989177.6689,221062.3486,Subway Station,SN 314,New York,TransitWirelessWiFi,,9/9/9999,1,Manhattan,MN14,Lincoln Square,6,10023,107,149,149,0,0,1537,"(40.7734399996, -73.982209)"
10547,1,Free,40.84808255,-73.93451006,1002368.768,248263.5613,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-013398,9/9/9999,1,Manhattan,MN36,Washington Heights South,10,10033,112,261,261,1079911,1021530030,4792,"(40.8480825502, -73.9345100602)"
10708,1,Free,40.72983073,-73.98665837,987947.7229,205173.864,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-008221,10/27/2016,1,Manhattan,MN22,East Village,2,10003,103,40,40,1006433,1004520000,3814,"(40.7298307302, -73.9866583699)"
12121,1,Free,40.76534122,-73.98212946,989200.3014,218111.6983,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000182,2/7/2018,1,Manhattan,MN17,Midtown-Midtown South,3,10019,105,137,137,1086135,1010277500,3076,"(40.7653412197, -73.9821294602)"
12756,1,Free,40.79331,-73.97104466,992267.523,228302.4906,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003474,10/10/2016,1,Manhattan,MN12,Upper West Side,6,10025,107,183,183,1033681,1012420040,3683,"(40.7933100004, -73.9710446606)"
11240,4,Free,40.76490229,-73.91730276,1007158.033,217962.09,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-010340,4/6/2018,4,Queens,QN70,Astoria,22,11103,401,63,63,4010009,4006510040,3870,"(40.7649022898, -73.9173027598)"
9699,3,Limited Free,40.657001,-73.963697,994322.618,178641.6536,Indoor,3 free 10 min sessions,Brooklyn,GuestWiFi,,9/9/9999,3,Brooklyn,BK99,park-cemetery-etc-Brooklyn,39,11215,355,177,177,3391508,3011170001,896,"(40.6570010004, -73.9636970001)"
12411,3,Free,40.669847,-73.950466,997991.0398,183323.6101,Subway Station,SN 343,Brooklyn,TransitWirelessWiFi,,9/9/9999,3,Brooklyn,BK63,Crown Heights South,35,11225,309,319,319,0,0,1742,"(40.6698469999, -73.9504660004)"
10261,3,Free,40.71573175,-73.96424309,994162.3657,200038.9123,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-021228,2/1/2018,3,Brooklyn,BK73,North Side-South Side,34,11249,301,555,555,3424060,3023797500,4666,"(40.7157317501, -73.9642430902)"
10001,3,Free,40.57610775,-73.96677488,993479.8099,149169.7808,Library,,Brooklyn,BPLUNWIRED,,9/9/9999,3,Brooklyn,BK19,Brighton Beach,48,11235,313,36001,36001,3245028,3086800032,418,"(40.576107747, -73.9667748762)"
12295,4,Free,40.70086445,-73.82655102,1032343.422,194667.8971,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-001115,6/6/2017,4,Queens,QN54,Richmond Hill,29,11418,409,142,142,4193811,4092770080,3478,"(40.7008644474, -73.8265510208)"
11153,2,Free,40.80966819,-73.92262283,1005669.908,234270.4889,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-020495,4/19/2018,2,Bronx,BX39,Mott Haven-Port Morris,8,10454,201,39,39,2000591,2023010020,4596,"(40.8096681928, -73.9226228349)"
11039,4,Free,40.76355288,-73.92851391,1004052.824,217467.7226,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-012887,5/23/2017,4,Queens,QN70,Astoria,22,11106,401,75,75,4006566,4005670000,4236,"(40.76355288, -73.9285139103)"
9905,3,Free,40.690296,-73.987846,987620.5618,190770.1192,Outdoor,,Brooklyn,Downtown Brooklyn WiFi,,9/9/9999,3,Brooklyn,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,33,11201,302,37,37,3255604,3001640001,311,"(40.690296, -73.9878459996)"
11283,1,Free,40.73288433,-74.00023841,984183.926,206286.1042,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-010737,5/16/2018,1,Manhattan,MN23,West Village,3,10014,102,71,71,1010249,1005920070,3913,"(40.7328843297, -74.0002384104)"
11632,4,Limited Free,40.747454,-73.910588,1009024.582,211606.941,Outdoor,3 free 10 min sessions,Queens,GuestWiFi,0,9/9/9999,4,Queens,QN63,Woodside,26,11377,402,251,251,4552493,4012360002,1188,"(40.7474540003, -73.9105879998)"
11978,4,Free,40.74608863,-73.94524605,999421.7239,211101.5906,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-018200,3/29/2017,4,Queens,QN31,Hunters Point-Sunnyside-West Maspeth,26,11101,402,19,19,4000690,4000800000,4526,"(40.7460886301, -73.9452460497)"
9712,2,Limited Free,40.86473,-73.899037,1012175.924,254338.1869,Indoor,3 free 10 min sessions,Bronx,GuestWiFi,,9/9/9999,2,Bronx,BX05,Bedford Park-Fordham North,14,10468,207,401,401,0,2031760001,910,"(40.8647299997, -73.899037)"
11750,4,Free,40.74766699,-73.94141973,1000481.571,211677.3234,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-011073,10/18/2017,4,Queens,QN31,Hunters Point-Sunnyside-West Maspeth,26,11101,402,19,19,4005138,4004330000,3986,"(40.7476669898, -73.9414197295)"
12513,1,Free,40.75587721,-73.97102968,992276.1814,214664.4716,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000336,6/24/2016,1,Manhattan,MN19,Turtle Bay-East Midtown,4,10022,106,100,100,1036446,1013040030,3164,"(40.7558772099, -73.9710296798)"
9804,4,Free,40.7221,-73.8466,1026770.757,202394.2688,Outdoor,,Queens,attwifi,,9/9/9999,4,Queens,QN17,Forest Hills,29,11375,406,711,711,0,0,944,"(40.7220999997, -73.8466000001)"
12132,1,Free,40.77888904,-73.97785338,990383.5665,223047.8922,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-012452,2/7/2019,1,Manhattan,MN12,Upper West Side,6,10023,107,161,161,1030070,1011460030,4147,"(40.7788890401, -73.97785338)"
11273,1,Free,40.74559596,-73.97544551,991053.8328,210918.3072,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-010664,4/10/2018,1,Manhattan,MN20,Murray Hill-Kips Bay,4,10016,106,78,78,1020188,1009160030,3903,"(40.7455959604, -73.9754455095)"
12550,1,Free,40.767271,-73.982247,989167.5994,218814.7744,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000458,3/30/2016,1,Manhattan,MN17,Midtown-Midtown South,3,10019,105,137,137,1024900,1010297500,3201,"(40.7672709996, -73.9822469999)"
9717,3,Limited Free,40.673866,-73.934717,1002358.818,184790.7092,Outdoor,3 free 10 min sessions,Brooklyn,GuestWiFi,,9/9/9999,3,Brooklyn,BK61,Crown Heights North,36,11213,308,345,345,3393257,3013530001,915,"(40.6738660003, -73.9347170004)"
11610,1,Limited Free,40.793669,-73.936816,1001745.095,228438.2712,Indoor,3 free 10 min sessions,New York,GuestWiFi,0,9/9/9999,1,Manhattan,MN34,East Harlem North,8,10029,111,178,178,1085632,1017050001,1164,"(40.7936690002, -73.9368160005)"
10676,1,Free,40.78392,-73.979708,989869.4999,224880.717,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000971,9/30/2016,1,Manhattan,MN12,Upper West Side,6,10024,107,167,167,1032624,1012270010,3434,"(40.7839199998, -73.9797079998)"
12251,1,Free,40.743093,-73.979813,989843.85,210006.0899,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000284,6/24/2016,1,Manhattan,MN20,Murray Hill-Kips Bay,2,10016,106,70,70,1019945,1009100060,3134,"(40.7430930001, -73.9798129995)"
12266,1,Free,40.748914,-73.975648,990997.3884,212127.1598,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000310,3/7/2016,1,Manhattan,MN19,Turtle Bay-East Midtown,4,10016,106,88,88,1082153,1009200010,3149,"(40.7489140001, -73.9756480001)"
11404,1,Free,40.741303,-73.989344,987202.874,209353.4708,Subway Station,SN 14,New York,TransitWirelessWiFi,,9/9/9999,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,2,10010,105,56,56,0,0,1515,"(40.7413029996, -73.9893439998)"
11702,3,Limited Free,40.573227,-73.980356,989707.262,148119.1149,Outdoor,3 free 10 min sessions,Brooklyn,GuestWiFi,,9/9/9999,3,Brooklyn,BK21,Seagate-Coney Island,47,11224,313,352,352,3245146,3086950085,1259,"(40.5732270001, -73.9803560002)"
12089,2,Free,40.86311405,-73.90457508,1010644.757,253747.717,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-000064,3/30/2017,2,Bronx,BX30,Kingsbridge Heights,14,10468,207,263,263,2014623,2032130000,3044,"(40.8631140504, -73.9045750795)"
11545,4,Limited Free,40.731675,-73.865607,1021496.883,205874.0798,Indoor,3 free 10 min sessions,Queens,GuestWiFi,0,9/9/9999,4,Queens,QN18,Rego Park,29,11374,406,71702,71702,4050408,4020770050,1069,"(40.7316749998, -73.8656070003)"
12533,1,Free,40.76148352,-73.96677926,993452.979,216707.4515,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000365,4/11/2018,1,Manhattan,MN19,Turtle Bay-East Midtown,4,10022,106,112,112,1086160,1013137500,3184,"(40.76148352, -73.9667792596)"
12443,1,Free,40.795171,-73.971048,992266.3744,228980.5168,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-001507,7/8/2016,1,Manhattan,MN12,Upper West Side,7,10025,107,183,183,1056064,1018680040,3528,"(40.7951709998, -73.9710479995)"
12486,1,Free,40.824559,-73.951597,997646.1474,239689.9862,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-001695,7/1/2016,1,Manhattan,MN04,Hamilton Heights,7,10031,109,229,229,1061843,1020740000,3571,"(40.8245589998, -73.9515969999)"
10742,2,Limited Free,40.84182,-73.894281,1013501.486,245992.7568,Outdoor,3 free 10 min sessions,Bronx,GuestWiFi,,9/9/9999,2,Bronx,BX99,park-cemetery-etc-Bronx,17,10457,203,163,163,0,0,1291,"(40.8418200002, -73.8942809999)"
12685,1,Free,40.75974624,-73.98811386,987542.8451,216072.9816,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000562,4/15/2016,1,Manhattan,MN15,Clinton,3,10036,104,121,121,1081654,1010360040,3262,"(40.7597462397, -73.9881138599)"
